,name,year,quarter,sector,Relative Return,자본금 변화율,금리 변화율,실업률 변화율,국제유가 변화율,소비자물가지수 변화율,Label,Code
34,현대글로비스,2016,Q2,산업재,-0.15896171828104827,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.045976701927484785,086280
34,아모레퍼시픽,2016,Q2,생활소비재,-0.15311196150219172,0.008491907291260148,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.04223509512476246,090430
34,LF,2016,Q2,경기소비재,-0.1681369795075744,0.008469643073879318,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.009312502563270288,093050
34,후성,2016,Q2,에너지_화학,0.24314517993116536,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.06880889913750857,093370
34,SK이노베이션,2016,Q2,에너지_화학,-0.07386682293133817,-0.007411990846896588,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,0.051667529023881956,096770
34,한진중공업,2016,Q2,중공업,0.16926032076743514,0.008312657108149102,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.1230983132457033,097230
34,CJ제일제당,2016,Q2,생활소비재,-0.061017396581539846,0.008252958890964335,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.05723364738805751,097950
34,풍산,2016,Q2,철강_소재,0.004758954715684591,0.008479105901902928,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,0.22564667469914307,103140
34,한국철강,2016,Q2,철강_소재,-0.11608336236179134,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.020029172322892093,104700
34,한세실업,2016,Q2,경기소비재,-0.3461471143237057,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.29947739538864576,105630
34,LG하우시스,2016,Q2,건설,-0.2013511464513722,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.2470997956416369,108670
34,영원무역,2016,Q2,경기소비재,-0.2020008067694533,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.2686219547384475,111770
34,GKL,2016,Q2,경기소비재,-0.1769417944004608,0.31821100551007175,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.16222562260594148,114090
34,락앤락,2016,Q2,생활소비재,-0.23513132676168297,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,0.12702067764508873,115390
34,코오롱인더,2016,Q2,에너지_화학,0.16355182504650534,0.00847688240061717,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.1350028536819947,120110
34,한미약품,2016,Q2,헬스케어,0.01591318406980318,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.35232659770494706,128940
34,이마트,2016,Q2,생활소비재,-0.2056284002350967,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,0.15427269156707332,139480
34,삼양사,2016,Q2,생활소비재,0.010794472105328842,0.00846883653626529,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,0.04814952025985293,145990
34,한국타이어,2016,Q2,경기소비재,-0.05182665192567891,0.008497202037502705,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,0.03831477325780555,161390
34,한국콜마,2016,Q2,생활소비재,-0.04343351853343513,0.008472844924310552,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.14048568583865312,161890
34,동아에스티,2016,Q2,헬스케어,-0.223189394356491,0.008468360612080783,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.15184869715713867,170900
34,종근당,2016,Q2,헬스케어,-0.05839963844039004,0.00847264730703845,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.06398958091444784,185750
34,코스맥스,2016,Q2,생활소비재,-0.1335690260926672,0.008473504469377557,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.027027232119385514,-0.11849363321463642,192820
